Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10
Pastry,Medialuna,Coffee,0,0,0,0,0,0,0
Scone,Scandinavian,Cake,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Afternoon with the baker,0,0,0,0,0,0,0,0,0
Duck egg,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Truffles,Bread,0,0,0,0,0,0,0,0
Toast,Coffee,Juice,Bread,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Scone,Coffee,Bread,Tiffin,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Mineral water,Scone,0,0,0,0,0,0,0,0
Mineral water,0,0,0,0,0,0,0,0,0
Scone,Hot chocolate,Coffee,Bread,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Salad,Coffee,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Scone,Coffee,Tiffin,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Mineral water,Brownie,Soup,0,0,0,0,0,0,0
Mineral water,0,0,0,0,0,0,0,0,0
Scone,Cookies,Bread,Soup,0,0,0,0,0,0
Spanish Brunch,The Nomad,Coffee,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,Cake,Tiffin,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Tiffin,0,0,0,0,0,0,0,0,0
Sandwich,Salad,Juice,Bread,0,0,0,0,0,0
Sandwich,Coffee,Tea,Cake,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Jam,Bread,0,0,0,0,0,0,0,0
Jam,The Nomad,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Brownie,Hot chocolate,Coffee,Bread,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Spanish Brunch,Coffee,0,0,0,0,0,0,0
Baguette,Fudge,0,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Tea,Scone,0,0,0,0,0,0,0,0
Tea,Brownie,Tiffin,0,0,0,0,0,0,0
Scone,Bread,0,0,0,0,0,0,0,0
Scone,Coffee,Cake,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Tea,Bread,Cake,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Scone,0,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Cake,0,0,0,0,0,0,0
Half slice Monster ,0,0,0,0,0,0,0,0,0
Tea,Chicken Stew,0,0,0,0,0,0,0,0
Tea,Cookies,Cake,0,0,0,0,0,0,0
Tea,Coffee,Cake,0,0,0,0,0,0,0
Sandwich,Soup,Smoothies,Cake,Coffee,0,0,0,0,0
Salad,Coke,Coffee,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,Tiffin,0,0,0,0,0,0,0,0
Spanish Brunch,Scone,Coffee,Bread,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,Tiffin,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Medialuna,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Scone,0,0,0,0,0,0,0,0
Tea,Hot chocolate,Cake,Bread,0,0,0,0,0,0
Spanish Brunch,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Juice,Truffles,Spanish Brunch,Tiffin,Coffee,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Scone,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Art Tray,Spanish Brunch,Coffee,0,0,0,0,0,0,0
Spanish Brunch,Hot chocolate,0,0,0,0,0,0,0,0
Scone,Coffee,Cake,0,0,0,0,0,0,0
Coffee,Tiffin,0,0,0,0,0,0,0,0
Tea,Cookies,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Sandwich,Cookies,Muffin,Bread,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Tea,Cake,Spanish Brunch,Pastry,Salad,Coffee,0,0,0,0
Salad,Coffee,Smoothies,Soup,0,0,0,0,0,0
Sandwich,Coffee,Tea,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Salad,Spanish Brunch,Toast,Baguette,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Muffin,Bread,Cake,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Sandwich,Chicken Stew,Coffee,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Mineral water,Soup,Coke,Spanish Brunch,Coffee,Bread,0,0,0,0
Tea,Cake,0,0,0,0,0,0,0,0
Sandwich,Coffee,Muffin,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Scone,Coffee,Cake,0,0,0,0,0,0
Pastry,Scone,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Afternoon with the baker,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Pastry,Toast,Coffee,Bread,0,0,0,0,0,0
Pastry,Bread,Cake,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Mineral water,Toast,Cookies,Coffee,0,0,0,0,0,0
Tea,Spanish Brunch,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee granules ,0,0,0,0,0,0,0,0,0
Juice,Muffin,Cake,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Sandwich,Juice,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Truffles,Sandwich,0,0,0,0,0,0,0,0
Baguette,Coffee,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Hot chocolate,Muffin,Brownie,Coffee,Bread,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Spanish Brunch,Coffee,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Muffin,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Brownie,0,0,0,0,0,0,0,0
Tea,Hot chocolate,Bread,0,0,0,0,0,0,0
Salad,Bread,0,0,0,0,0,0,0,0
Tea,Salad,0,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Tea,Pastry,Coffee,Bread,0,0,0,0,0,0
Farm House,Cookies,Coffee,0,0,0,0,0,0,0
Tea,Medialuna,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Pastry,Cake,0,0,0,0,0,0,0,0
Scandinavian,Bread,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Mineral water,Cookies,Cake,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Tea,Coffee,Cake,0,0,0,0,0,0,0
Farm House,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Christmas common,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,Soup,0,0,0,0,0,0,0
Sandwich,Mineral water,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Farm House,Spanish Brunch,Coffee,Bread,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Soup,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Bread,Cake,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Truffles,0,0,0,0,0,0,0,0,0
Truffles,Coffee,0,0,0,0,0,0,0,0
Sandwich,Coffee,Soup,0,0,0,0,0,0,0
Sandwich,Coffee,Tea,0,0,0,0,0,0,0
Sandwich,Coffee,Tea,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Baguette,Coffee,Muffin,Bread,0,0,0,0,0,0
Bread,Christmas common,0,0,0,0,0,0,0,0
Cookies,Coffee,Cake,Bread,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Bread,Cake,0,0,0,0,0,0,0
Half slice Monster ,Cookies,Coffee,Juice,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Muffin,Bread,0,0,0,0,0,0,0
Baguette,Farm House,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cookies,0,0,0,0,0,0,0,0,0
Brownie,Coffee,Bread,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Coffee,Cherry me Dried fruit,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Coke,Coffee,Muffin,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Brownie,Coffee,Scandinavian,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Tea,Cookies,Coffee,0,0,0,0,0,0,0
Tea,Smoothies,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Chicken Stew,Juice,0,0,0,0,0,0,0,0
Sandwich,Coffee,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Coffee,Cake,Soup,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Tea,Mineral water,Spanish Brunch,Granola,Bread,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Coke,0,0,0,0,0,0,0,0
Coffee,Soup,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Tea,Coffee,Bread,Cake,0,0,0,0,0,0
Pastry,Juice,0,0,0,0,0,0,0,0
Jam,Soup,0,0,0,0,0,0,0,0
Tea,Spanish Brunch,Salad,Coffee,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Coffee,Cake,Juice,Bread,0,0,0,0,0,0
Mortimer,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coke,0,0,0,0,0,0,0,0,0
Truffles,Juice,0,0,0,0,0,0,0,0
Tea,Coffee,Bread,Soup,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Juice,Jam,Cookies,Bread,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Coffee,Bread,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Juice,Tiffin,0,0,0,0,0,0,0,0
Brownie,Cookies,Coffee,0,0,0,0,0,0,0
Tea,Pastry,Cookies,0,0,0,0,0,0,0
Juice,Bread,0,0,0,0,0,0,0,0
Toast,Coffee,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Juice,Cake,0,0,0,0,0,0
Brownie,Bread,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Farm House,Brownie,Tiffin,Bread,0,0,0,0,0,0
Sandwich,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Brownie,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Mineral water,Juice,Soup,Coffee,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Chicken Stew,Bread,Cake,Soup,0,0,0,0,0,0
Chicken Stew,Coffee,0,0,0,0,0,0,0,0
Spanish Brunch,Chicken Stew,Juice,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Sandwich,Bread,0,0,0,0,0,0,0,0
Soup,0,0,0,0,0,0,0,0,0
Sandwich,Argentina Night,Bread,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Truffles,Salad,Coke,Baguette,0,0,0,0,0,0
Pastry,Medialuna,0,0,0,0,0,0,0,0
Tea,Chicken Stew,Soup,Spanish Brunch,Bread,0,0,0,0,0
Sandwich,Juice,Nomad bag,Spanish Brunch,Coffee,Bread,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tiffin,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Baguette,Pastry,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Tea,Brownie,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Truffles,Chicken Stew,Coffee,Bread,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Drinking chocolate spoons ,Hot chocolate,0,0,0,0,0,0,0,0
Coffee,Smoothies,Tiffin,0,0,0,0,0,0,0
Mortimer,0,0,0,0,0,0,0,0,0
Brownie,Cookies,Coffee,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Farm House,Coffee,0,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Coffee,Tiffin,0,0,0,0,0,0,0,0
Tea,Pastry,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Baguette,Bread,0,0,0,0,0,0,0,0
Coffee,Juice,0,0,0,0,0,0,0,0
Spanish Brunch,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Scandinavian,Bread,0,0,0,0,0,0,0
Cookies,Coffee,Scandinavian,0,0,0,0,0,0,0
Coffee,Muffin,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Coffee,Bread,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Coffee,Cake,Bread,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Tiffin,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Cookies,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Muffin,Bread,0,0,0,0,0,0,0,0
Chicken Stew,Bread,Tiffin,0,0,0,0,0,0,0
Chicken Stew,Bread,0,0,0,0,0,0,0,0
Spanish Brunch,Coffee,0,0,0,0,0,0,0,0
Salad,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Sandwich,Soup,Cake,Hot chocolate,Toast,Coffee,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Muffin,Cake,0,0,0,0,0,0,0,0
Cookies,Coffee,Cake,0,0,0,0,0,0,0
Truffles,Sandwich,Coffee,Soup,0,0,0,0,0,0
Spanish Brunch,Bread,0,0,0,0,0,0,0,0
Truffles,Mineral water,0,0,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Baguette,Spanish Brunch,0,0,0,0,0,0,0,0
Coffee,Juice,Cake,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Tea,Bread,Cake,0,0,0,0,0,0,0
Eggs,Bread,0,0,0,0,0,0,0,0
Tea,Cookies,Juice,0,0,0,0,0,0,0
Coffee,Bread,Cake,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Truffles,Coffee,Tiffin,0,0,0,0,0,0,0
Tea,Truffles,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Baguette,Coffee,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Spanish Brunch,Coffee,Juice,Bread,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Pastry,Cake,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Farm House,Cookies,0,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Baguette,Farm House,0,0,0,0,0,0,0,0
Tea,Jammie Dodgers,0,0,0,0,0,0,0,0
Scandinavian,Bread,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Baguette,Muffin,Scandinavian,Cake,0,0,0,0,0,0
Pastry,Cookies,Jammie Dodgers,0,0,0,0,0,0,0
Hot chocolate,Muffin,Drinking chocolate spoons ,Pastry,Bread,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Spanish Brunch,Coffee,0,0,0,0,0,0,0,0
Cookies,Coffee,Juice,Jammie Dodgers,0,0,0,0,0,0
Pastry,Muffin,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Coffee,Juice,0,0,0,0,0,0,0
Scandinavian,Hot chocolate,Cookies,Coffee,Bread,0,0,0,0,0
Coffee,Bread,Tiffin,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,Cake,Bread,0,0,0,0,0,0,0
Farm House,Coffee granules ,0,0,0,0,0,0,0,0
Coffee,Muffin,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Smoothies,Cake,Spanish Brunch,Muffin,Pastry,Coffee,0,0,0,0
Duck egg,Spanish Brunch,Coffee,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Pastry,Cookies,Muffin,0,0,0,0,0,0,0
Juice,Smoothies,Muffin,0,0,0,0,0,0,0
Cake,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cookies,0,0,0,0,0,0,0,0,0
Eggs,Scandinavian,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
The Nomad,0,0,0,0,0,0,0,0,0
Coffee,Scandinavian,Cake,0,0,0,0,0,0,0
Cake,Juice,Bread,0,0,0,0,0,0,0
Muffin,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Salad,Coffee,0,0,0,0,0,0,0,0
Juice,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Spanish Brunch,Coffee,Juice,0,0,0,0,0,0
Truffles,Mineral water,Soup,0,0,0,0,0,0,0
Coke,0,0,0,0,0,0,0,0,0
Salad,Smoothies,Soup,0,0,0,0,0,0,0
Spanish Brunch,Coffee,Soup,0,0,0,0,0,0,0
Coffee,Cake,Bread,0,0,0,0,0,0,0
Mineral water,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Spanish Brunch,Hot chocolate,Smoothies,0,0,0,0,0,0,0
Sandwich,Jammie Dodgers,Truffles,Cake,Spanish Brunch,Coffee,Bread,0,0,0
Hot chocolate,Coke,Coffee,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Spanish Brunch,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Coke,Cake,0,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Coffee,Cake,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Extra Salami or Feta,Salad,Coffee,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Muffin,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Salad,Coffee,0,0,0,0,0,0,0,0
Salad,Coffee,0,0,0,0,0,0,0,0
Sandwich,Coffee,Bread,0,0,0,0,0,0,0
Hot chocolate,Cake,0,0,0,0,0,0,0,0
Bread,Coffee,Smoothies,Cake,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Half slice Monster ,Cake,0,0,0,0,0,0,0,0
Chicken Stew,Juice,Coke,Spanish Brunch,The Nomad,Coffee,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Truffles,0,0,0,0,0,0,0,0,0
Coffee,Muffin,Cake,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Jammie Dodgers,Cookies,Bread,0,0,0,0,0,0,0
Mineral water,0,0,0,0,0,0,0,0,0
Tea,Truffles,Cake,Hot chocolate,Muffin,0,0,0,0,0
Coffee,Juice,Bread,Cake,0,0,0,0,0,0
Mortimer,Coffee granules ,0,0,0,0,0,0,0,0
Medialuna,Bread,0,0,0,0,0,0,0,0
Jam,Bread,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Sandwich,Medialuna,Coffee,0,0,0,0,0,0,0
Sandwich,Tea,Medialuna,Cake,Hot chocolate,Granola,Muffin,Coffee,Bread,0
Muffin,0,0,0,0,0,0,0,0,0
Jam,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Spanish Brunch,Cake,Bread,0,0,0,0,0,0,0
Spanish Brunch,Coffee,Juice,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Coffee,Bread,0,0,0,0,0,0,0
Tea,Coffee,Muffin,Cake,0,0,0,0,0,0
Baguette,Bread,0,0,0,0,0,0,0,0
Spanish Brunch,Extra Salami or Feta,Coffee,Toast,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Pastry,Coffee,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Smoothies,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Juice,Medialuna,Cake,Spanish Brunch,Coffee,0,0,0,0,0
Truffles,Toast,0,0,0,0,0,0,0,0
Tea,Spanish Brunch,Coffee,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Brownie,Coffee,Juice,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Smoothies,0,0,0,0,0,0,0,0,0
Soup,Coke,Cake,Coffee,Bread,0,0,0,0,0
Coffee,Smoothies,Bread,Cake,0,0,0,0,0,0
